isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,17,0,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951. Originally published in 2010 and the basis of the HBO movie.,2013-09-08
,9781451645187,MANSON,Jeff Guinn,18,0,http://www.amazon.com/Manson-The-Life-Times-Charles-ebook/dp/B00A2813WE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Charles Manson’s rise and fall, seen in the context of the 1960s music industry.",2013-09-08
0316154695,9780316154697,LET'S EXPLORE DIABETES WITH OWLS,David Sedaris,19,0,http://www.amazon.com/Lets-Explore-Diabetes-David-Sedaris/dp/0316154709?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorist returns with more wry takes on contemporary life.,2013-09-08
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,20,0,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the entrepreneur, based on 40 interviews with Jobs conducted over two years.",2013-09-08
1451606273,9781451606270,THE LIBERTY AMENDMENTS,Mark R Levin,1,3,http://www.amazon.com/The-Liberty-Amendments-Restoring-American-ebook/dp/B00CO4IP5M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The talk-radio host offers 11 proposals for returning to America’s founding principles.,2013-09-15
140006922X,9781400069224,ZEALOT,Reza Aslan,2,7,http://www.amazon.com/Zealot-Life-Times-Jesus-Nazareth-ebook/dp/B00BRUQ7ZY?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A biography of Jesus of Nazareth presents him in the context of his times as the leader of a revolutionary movement.,2013-09-15
0385523394,9780385523394,ORANGE IS THE NEW BLACK,Piper Kerman,3,7,http://www.amazon.com/Orange-Is-New-Black-Womens-ebook/dp/B0036S4B6M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir by a Brooklyn woman whose relationship with a drug runner gets her sentenced to a year in prison. The basis for the Netflix series, originally published in 2010.",2013-09-15
0399161309,9780399161308,THIS TOWN,Mark Leibovich,4,6,http://www.amazon.com/This-Town-Parties-Funeral-Americas/dp/0399161309?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An examination of Washington’s “media-industrial complex” by the chief national correspondent for The Times Magazine.,2013-09-15
1476726094,9781476726090,"HAPPY, HAPPY, HAPPY",Phil Robertson with Mark Schlabach,5,17,http://www.amazon.com/Happy-Life-Legacy-Duck-Commander-ebook/dp/B009UVMGMA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The Duck Commander pays tribute to “faith, family and ducks.”",2013-09-15
1451695195,9781451695199,PROOF OF HEAVEN,Eben Alexander,6,45,http://www.amazon.com/Proof-Heaven-Neurosurgeons-Journey-Afterlife/dp/1451695195?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A neurosurgeon recounts his near death experience during a coma from bacterial meningitis.,2013-09-15
0385349947,9780385349949,LEAN IN,Sheryl Sandberg with Nell Scovell,7,25,http://www.amazon.com/Lean-In-Women-Work-Will-ebook/dp/B009LMTDL0?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The chief operating officer of Facebook urges women to pursue their careers without ambivalence.,2013-09-15
0062303996,9780062303998,EXPOSED,Jane Velez-Mitchell,8,2,http://www.amazon.com/Exposed-Secret-Life-Jodi-Arias-ebook/dp/B00CREFH9G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The story of Jodi Arias, who was convicted of murdering her boyfriend, Travis Alexander. ",2013-09-15
038553292X,9780385532921,LAWRENCE IN ARABIA,Scott Anderson,9,4,http://www.amazon.com/Lawrence-Arabia-Deceit-Imperial-Making/dp/0307476413?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A history of the Arab revolt against the Turks in World War I focuses on T.E. Lawrence and other adventurers.,2013-09-15
,9781476753270,BUTLER,Wil Haygood,10,3,http://www.amazon.com/The-Butler-A-Witness-History-ebook/dp/B00D5778XM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Eugene Allen served eight presidents from Harry Truman to Ronald Reagan. Haygood’s Washington Post article about him inspired the movie ""Lee Daniels' The Butler.""",2013-09-15
0316017930,9780316017930,OUTLIERS,Malcolm Gladwell,11,31,http://www.amazon.com/Outliers-Story-Success-Malcolm-Gladwell/dp/0316017930?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Why some people succeed; from the author of ""Blink"" and ""The Tipping Point.""",2013-09-15
,A00B000YN5O2W,A THREE DOG LIFE,Abigail Thomas,12,1,http://www.amazon.com/Three-Dog-Life-Abigail-Thomas-ebook/dp/B000YN5O2W?tag=NYTBS-20,combined-print-and-e-book-nonfiction,How Thomas rebuilt her life after her husband sustained a devastating brain injury in a car accident. Originally published in 2006.,2013-09-15
074324754X,9780743247542,THE GLASS CASTLE,Jeannette Walls,13,40,http://www.amazon.com/The-Glass-Castle-A-Memoir/dp/074324754X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The author recalls a bizarre childhood during which she was constantly moved from place to place.,2013-09-15
1400064163,9781400064168,UNBROKEN,Laura Hillenbrand,14,128,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2013-09-15
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,15,78,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951.,2013-09-15
0307476073,9780307476074,WILD,Cheryl Strayed,16,0,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An account of the life-changing 1,100-mile solo hike along the Pacific Crest Trail in 1995. Originally published in 2012 and a 2014 movie.",2013-09-15
0307352153,9780307352156,QUIET,Susan Cain,17,0,http://www.amazon.com/Quiet-Power-Introverts-World-Talking-ebook/dp/B004J4WNL2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Introverts, approximately one-third of the population, are undervalued in American society.",2013-09-15
None,9780316125680,LET'S EXPLORE DIABETES WITH OWLS,David Sedaris,18,0,http://www.amazon.com/Lets-Explore-Diabetes-David-Sedaris/dp/0316154709?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorist returns with more wry takes on contemporary life.,2013-09-15
0812994868,9780812994865,THE REASON I JUMP,Naoki Higashida,19,0,http://www.amazon.com/The-Reason-Jump-Thirteen-Year-Old-Autism-ebook/dp/B00BVJG3CS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A 13-year-old boy with autism answers questions.,2013-09-15
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,20,0,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the entrepreneur, based on 40 interviews with Jobs conducted over two years.",2013-09-15
1476745374,9781476745374,SI-COLOGY 1,Si Robertson with Mark Schlabach,1,1,http://www.amazon.com/Si-cology-Tales-Wisdom-Dynastys-Favorite-ebook/dp/B00C0CPCVI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Tales from Phil’s youngest brother, retired from the Army, who works in the Duck Commander workshop.",2013-09-22
1451606273,9781451606270,THE LIBERTY AMENDMENTS,Mark R Levin,2,4,http://www.amazon.com/The-Liberty-Amendments-Restoring-American-ebook/dp/B00CO4IP5M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The talk-radio host offers 11 proposals for returning to America’s founding principles.,2013-09-22
0385530269,9780385530262,ORANGE IS THE NEW BLACK,Piper Kerman,3,8,http://www.amazon.com/Orange-Is-New-Black-Womens-ebook/dp/B0036S4B6M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir by a Brooklyn woman whose relationship with a drug runner gets her sentenced to a year in prison. The basis for the Netflix series, originally published in 2010.",2013-09-22
1476726094,9781476726090,"HAPPY, HAPPY, HAPPY",Phil Robertson with Mark Schlabach,4,18,http://www.amazon.com/Happy-Life-Legacy-Duck-Commander-ebook/dp/B009UVMGMA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The Duck Commander pays tribute to “faith, family and ducks.”",2013-09-22
140006922X,9781400069224,ZEALOT,Reza Aslan,5,8,http://www.amazon.com/Zealot-Life-Times-Jesus-Nazareth-ebook/dp/B00BRUQ7ZY?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A biography of Jesus of Nazareth presents him in the context of his times as the leader of a revolutionary movement.,2013-09-22
1451695195,9781451695199,PROOF OF HEAVEN,Eben Alexander,6,46,http://www.amazon.com/Proof-Heaven-Neurosurgeons-Journey-Afterlife/dp/1451695195?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A neurosurgeon recounts his near death experience during a coma from bacterial meningitis.,2013-09-22
0385349947,9780385349949,LEAN IN,Sheryl Sandberg with Nell Scovell,7,26,http://www.amazon.com/Lean-In-Women-Work-Will-ebook/dp/B009LMTDL0?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The chief operating officer of Facebook urges women to pursue their careers without ambivalence.,2013-09-22
0399161309,9780399161308,THIS TOWN,Mark Leibovich,8,7,http://www.amazon.com/This-Town-Parties-Funeral-Americas/dp/0399161309?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An examination of Washington’s “media-industrial complex” by the chief national correspondent for The Times Magazine.,2013-09-22
,9781476753270,BUTLER,Wil Haygood,9,4,http://www.amazon.com/The-Butler-A-Witness-History-ebook/dp/B00D5778XM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Eugene Allen served eight presidents from Harry Truman to Ronald Reagan. Haygood’s Washington Post article about him inspired the movie ""Lee Daniels' The Butler.""",2013-09-22
038553292X,9780385532921,LAWRENCE IN ARABIA,Scott Anderson,10,5,http://www.amazon.com/Lawrence-Arabia-Deceit-Imperial-Making/dp/0307476413?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A history of the Arab revolt against the Turks in World War I focuses on T.E. Lawrence and other adventurers.,2013-09-22
0062002945,9780062002945,_____ MY DAD SAYS,Justin Halpern,11,9,http://www.amazon.com/Sh-t-My-Dad-Says-ebook/dp/B003H4I58K?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A coming-of-age memoir organized around the musings, purveyed on Twitter, of the author’s father.",2013-09-22
1476744831,9781476744834,SALINGER,David Shields and Shane Salerno,12,1,http://www.amazon.com/Salinger-David-Shields-ebook/dp/B00BAWQ6GE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An oral history of the writer, a companion volume to the recently released documentary. ",2013-09-22
None,A00B0065B0ONQ,KETCHUP IS A VEGETABLE,Robin O'Bryant,13,1,,combined-print-and-e-book-nonfiction,A humorous look at life as the mother of three.,2013-09-22
1400064163,9781400064168,UNBROKEN,Laura Hillenbrand,14,129,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2013-09-22
,9781439192382,BRILLIANT BLUNDERS,Mario Livio,15,1,http://www.amazon.com/Brilliant-Blunders-Einstein-Scientists-Understanding-ebook/dp/B008J4B40Y?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Profiles of five famous scientists — Einstein, Charles Darwin, Lord Kelvin, Linus Pauling and Fred Hoyle — who made major discoveries and major mistakes.",2013-09-22
0316017930,9780316017930,OUTLIERS,Malcolm Gladwell,16,0,http://www.amazon.com/Outliers-Story-Success-Malcolm-Gladwell/dp/0316017930?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Why some people succeed — it has to do with luck and opportunities as well as talent.,2013-09-22
0307476073,9780307476074,WILD,Cheryl Strayed,17,0,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An account of the life-changing 1,100-mile solo hike along the Pacific Crest Trail in 1995. Originally published in 2012 and a 2014 movie.",2013-09-22
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,18,0,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951. Originally published in 2010 and the basis of the HBO movie.,2013-09-22
0307352153,9780307352156,QUIET,Susan Cain,19,0,http://www.amazon.com/Quiet-Power-Introverts-World-Talking-ebook/dp/B004J4WNL2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Introverts, approximately one-third of the population, are undervalued in American society.",2013-09-22
074324754X,9780743247542,THE GLASS CASTLE,Jeannette Walls,20,0,http://www.amazon.com/The-Glass-Castle-A-Memoir/dp/074324754X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The author recalls a bizarre childhood. Originally published in 2005 and the basis of the movie.,2013-09-22
1476745374,9781476745374,SI-COLOGY 1,Si Robertson with Mark Schlabach,1,2,http://www.amazon.com/Si-cology-Tales-Wisdom-Dynastys-Favorite-ebook/dp/B00C0CPCVI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Tales from Phil’s youngest brother, retired from the Army, who works in the Duck Commander workshop.",2013-09-29
0805098208,9780805098204,STILL FOOLIN' 'EM,Billy Crystal,2,1,http://www.amazon.com/Still-Foolin-Em-Where-Going-ebook/dp/B00940L38U?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The 65-year-old comedian’s reminiscences and his complaints about aging.,2013-09-29
0345545567,9780345545565,EMPTY MANSIONS,Bill Dedman and Paul Clark Newell Jr,3,1,http://www.amazon.com/Empty-Mansions-Mysterious-Huguette-Spending-ebook/dp/B00CK8CJOU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The eccentric life of the reclusive heiress Huguette Clark, who died at the age of 104 in 2011.",2013-09-29
0385530269,9780385530262,ORANGE IS THE NEW BLACK,Piper Kerman,4,9,http://www.amazon.com/Orange-Is-New-Black-Womens-ebook/dp/B0036S4B6M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir by a Brooklyn woman whose relationship with a drug runner gets her sentenced to a year in prison. The basis for the Netflix series, originally published in 2010.",2013-09-29
